Test_0,Test_1,Test_2,Test_3,Test_4,Test_5,Test_6,Test_7,Test_8,Test_9,Test_10,Test_11,Test_12,Test_13,Test_14,Test_15,RMA
363.0,D,High,OP-4,True,153.88,True,True,2018.0,15.5,feb,701,1,-1,0,,False
297.66,A,Low,OP-17,True,486.16,True,True,,27.9,jun,291,3,-1,0,,False
275.88,D,Low,OP-1,True,409.2,False,True,2018.0,34.1,may,472,2,-1,0,,False
217.8,C,Mid,OP-17,True,254.5,False,True,,49.6,jun,124,2,-1,0,,False
268.62,C,Mid,OP-17,True,185.34,False,True,2018.0,18.6,may,133,1,-1,0,,False
261.36,D,Low,OP-4,True,84.98,False,True,2018.0,55.8,may,9,1,-1,0,,False
196.02,D,Mid,OP-4,True,367.34,True,True,2018.0,89.9,jan,283,1,-1,0,,False
225.06,D,Low,OP-1,True,217.06,False,True,,71.3,may,248,4,-1,0,,False
304.92,C,Mid,OP-17,True,189.5,True,True,2018.0,40.3,aug,127,2,-1,0,,False
232.32,D,Low,OP-1,True,92.0,True,True,2018.0,15.5,feb,210,1,-1,0,,False
384.78,H,Low,OP-1,True,80.3,True,False,2018.0,65.1,aug,74,2,-1,0,,False
275.88,H,Low,OP-17,True,226.94,False,False,2018.0,96.1,jul,129,2,-1,0,,False
384.78,F,Low,OP-1,True,53.0,True,True,2018.0,68.2,aug,77,9,-1,0,,False
203.28,J,Mid,OP-1,True,3057.3,True,True,2018.0,24.8,apr,125,2,-1,0,,False
239.58,E,Mid,OP-1,True,114.88,False,False,2018.0,15.5,feb,45,5,-1,0,,False
341.22,D,Low,OP-1,True,53.0,False,True,2018.0,65.1,jul,676,1,-1,0,,False
326.7,H,High,OP-1,True,68.34,False,True,2018.0,74.4,jul,873,8,-1,0,,True
232.32,B,Mid,OP-1,True,158.56,False,True,,18.6,may,227,1,-1,0,,False
290.4,D,Low,OP-1,True,1812.42,False,True,2018.0,62.0,nov,97,2,-1,0,,False
210.54,F,Mid,OP-17,True,53.0,False,True,,21.7,may,104,2,-1,0,,False
399.3,L,High,OP-1,True,88.88,True,True,2018.0,52.7,jul,205,1,-1,0,,False
261.36,D,Low,OP-1,True,231.88,False,True,,18.6,may,174,2,-1,0,,False
370.26,E,Low,,True,597.44,True,True,2018.0,24.8,jun,458,6,-1,0,,True
203.28,H,Mid,OP-1,True,102.14,False,True,2018.0,96.1,jul,68,2,-1,0,,False
261.36,C,Mid,OP-17,True,167.92000000000002,False,False,2018.0,89.9,jul,102,3,-1,0,,False
217.8,B,Mid,OP-1,True,165.32,False,True,,62.0,may,340,3,-1,0,,False
232.32,C,High,OP-17,True,280.24,True,True,2018.0,37.2,aug,1282,6,-1,0,,True
268.62,G,Low,OP-17,True,270.36,False,True,,83.7,may,129,2,-1,0,,False
181.5,F,Low,OP-17,True,290.64,False,True,2018.0,37.2,may,185,2,-1,0,,False
304.92,C,Low,OP-1,True,25.7,False,True,2018.0,86.8,aug,60,2,-1,0,,False
290.4,B,High,OP-1,True,31.94,True,False,2018.0,71.3,jul,186,1,-1,0,,False
304.92,B,Low,OP-17,True,3230.98,False,True,2018.0,58.9,nov,36,1,-1,0,,False
290.4,C,Low,OP-17,True,369.42,False,False,2018.0,55.8,nov,155,1,-1,0,,False
210.54,B,Mid,,True,61.58,True,True,,3.1,jul,161,1,-1,0,,False
174.24,B,Low,OP-17,True,53.0,False,True,,83.7,may,299,1,-1,0,,False
304.92,F,Low,OP-1,True,580.8000000000001,False,False,2018.0,27.9,jul,196,1,-1,0,,False
319.44,D,Low,OP-1,True,5.68,False,False,2018.0,43.4,may,10,10,-1,0,,False
283.14,D,Low,OP-4,True,58.2,False,True,,21.7,may,109,1,-1,0,,False
384.78,H,High,OP-1,True,53.0,False,False,2018.0,93.0,apr,586,2,-1,0,,False
435.6,E,Low,OP-4,True,147.12,True,False,2018.0,89.9,jul,816,6,-1,0,,True
326.7,H,Mid,OP-1,True,53.0,False,True,2018.0,24.8,may,38,1,-1,0,,False
326.7,A,Low,OP-4,True,99.8,False,False,,83.7,may,62,2,-1,0,,False
326.7,H,Low,OP-1,True,103.44,True,True,2018.0,96.1,jul,517,4,-1,0,,False
348.48,D,Low,OP-1,True,354.34000000000003,False,False,2018.0,46.5,may,1181,9,-1,0,,False
239.58,H,Low,OP-1,True,53.0,False,True,2019.0,52.7,jul,1448,7,-1,0,,True
442.86,D,Low,OP-4,True,215.5,False,True,,58.9,may,158,2,-1,0,,False
246.84,B,Mid,OP-1,True,74.84,False,True,,71.3,may,299,1,-1,0,,False
137.94,J,Mid,,True,356.94,True,True,2018.0,18.6,feb,463,18,-1,0,,False
225.06,F,Mid,,True,101.62,True,True,2018.0,52.7,jul,86,1,-1,0,,False
363.0,E,Low,OP-1,True,62.36,True,True,2018.0,40.3,aug,104,10,-1,0,,False
435.6,L,Low,OP-4,True,53.0,True,True,2019.0,93.0,jul,130,3,-1,0,,False
261.36,H,Low,OP-1,True,312.48,False,True,,43.4,may,1044,2,-1,0,,False
261.36,D,Low,OP-1,True,465.62,False,True,2018.0,86.8,jul,200,2,-1,0,,False
254.1,F,High,OP-1,True,67.56,True,True,2018.0,89.9,aug,24,12,-1,0,,False
283.14,C,Low,OP-17,True,156.74,True,True,2018.0,27.9,apr,504,1,-1,0,,False
261.36,B,Low,OP-1,True,175.72,False,True,,58.9,jun,1017,1,-1,0,,False
246.84,D,High,OP-1,True,-94.16,False,True,,80.6,may,248,2,-1,0,,False
370.26,E,High,OP-1,True,388.66,False,True,,9.3,jun,51,2,-1,0,,False
370.26,F,Low,OP-17,True,52.22,True,True,2018.0,77.5,aug,91,9,-1,0,,False
283.14,D,Low,OP-1,True,408.42,True,True,,37.2,jun,43,1,-1,0,,False
363.0,C,Low,OP-17,True,375.4,True,True,2018.0,37.2,aug,474,2,-1,0,,False
225.06,B,Mid,OP-1,True,591.2,True,True,2018.0,89.9,aug,319,2,-1,0,,False
283.14,D,Low,OP-4,True,324.96000000000004,True,True,,58.9,jun,112,4,-1,0,,False
217.8,,Mid,OP-17,True,1830.36,True,True,2018.0,83.7,feb,30,3,-1,0,,False
246.84,D,Low,OP-1,True,117.22,False,False,,80.6,may,193,5,-1,0,,False
319.44,H,High,OP-1,True,165.32,True,True,2018.0,27.9,feb,132,3,-1,0,,False
246.84,C,Low,OP-17,True,1309.06,False,True,2018.0,12.4,feb,265,1,-1,0,,False
297.66,C,Low,OP-17,True,1582.5800000000002,True,True,2018.0,62.0,nov,182,2,-1,0,,False
355.74,C,Low,OP-4,True,929.46,True,True,2018.0,34.1,nov,269,2,-1,0,,True
283.14,G,Low,OP-17,True,53.52,False,True,2018.0,52.7,nov,180,1,-1,0,,False
188.76,D,Low,OP-1,True,773.2,False,True,,24.8,may,141,1,-1,0,,False
421.08,D,Low,OP-1,True,206.4,True,False,,15.5,jun,133,1,-1,0,,False
406.56,C,Low,OP-17,True,139.84,False,True,,46.5,may,127,2,-1,0,,False
319.44,C,Low,,True,160.9,False,True,2019.0,43.4,may,7,7,-1,0,,False
326.7,H,Low,OP-1,True,129.7,False,True,2018.0,71.3,jul,92,1,-1,0,,False
348.48,D,Low,OP-1,True,245.66,False,True,2018.0,49.6,apr,227,1,-1,0,,False
217.8,H,Low,OP-1,True,84.72,False,True,,49.6,may,107,1,-1,0,,False
225.06,C,Low,OP-17,True,371.24,False,False,2018.0,74.4,jul,1441,2,-1,0,,True
217.8,H,Low,OP-1,True,55.86,False,True,2018.0,34.1,may,157,1,-1,0,,False
413.82,D,Low,OP-4,True,99.54,True,True,,27.9,jun,230,3,-1,0,,False
268.62,H,Mid,OP-1,True,53.0,False,True,2018.0,49.6,apr,640,2,-1,0,,False
355.74,,Low,OP-1,True,53.0,True,True,2018.0,86.8,aug,173,2,-1,0,,False
261.36,H,Low,OP-1,True,301.82000000000005,False,True,,65.1,may,206,1,-1,0,,False
312.18,C,Low,OP-17,True,162.72,True,True,2018.0,37.2,aug,110,1,-1,0,,False
297.66,D,Low,OP-1,True,-13.560000000000002,False,True,,9.3,jun,147,2,-1,0,,False
210.54,H,Mid,OP-1,True,343.42,False,True,,24.8,may,77,2,-1,0,,False
246.84,C,Mid,OP-17,True,1375.36,True,True,2018.0,77.5,may,213,4,-1,0,,True
333.96,A,High,OP-4,True,58.98,True,True,2018.0,65.1,nov,344,1,-1,0,,False
188.76,H,Mid,OP-17,True,1007.72,False,True,,89.9,may,360,5,-1,0,,False
254.1,F,Mid,OP-17,True,647.88,True,True,2019.0,86.8,may,32,2,-1,0,,False
341.22,F,High,OP-17,True,-245.48,False,False,,83.7,may,62,2,-1,0,,False
232.32,F,Low,OP-1,False,54.04,False,False,2018.0,77.5,aug,132,8,-1,0,,False
232.32,F,High,OP-1,True,338.22,False,True,,37.2,may,298,2,-1,0,,False
246.84,C,Low,OP-17,True,447.68,False,True,2018.0,62.0,nov,128,2,-1,0,,False
312.18,E,Low,OP-17,True,69.64,True,True,,18.6,jun,230,2,-1,0,,False
203.28,F,Mid,OP-17,True,53.0,False,True,,12.4,jun,205,6,-1,0,,False
188.76,K,Low,OP-17,True,194.18,True,True,2018.0,93.0,jan,169,3,-1,0,,False
225.06,E,Mid,OP-1,True,146.60000000000002,False,True,,80.6,may,592,4,-1,0,,False
217.8,C,Low,OP-17,True,370.46,False,True,2019.0,77.5,jul,279,4,-1,0,,True
326.7,B,High,OP-4,True,1055.04,False,True,,62.0,jun,10,3,-1,0,,False
225.06,B,Mid,OP-1,True,277.64,False,True,2018.0,18.6,may,100,1,-1,0,,False
254.1,D,Low,OP-1,True,559.74,False,True,,6.2,jun,200,3,-1,0,,False
326.7,C,Low,OP-17,True,554.54,False,True,,89.9,may,44,15,-1,0,,False
196.02,D,Low,OP-1,True,279.72,False,True,2018.0,52.7,apr,1130,3,-1,0,,False
239.58,D,Low,OP-1,True,347.84000000000003,False,True,,71.3,may,304,2,-1,0,,False
239.58,F,Mid,OP-1,True,1414.1,True,True,2018.0,21.7,aug,67,3,-1,0,,False
442.86,C,Low,OP-1,True,309.1,True,True,2018.0,55.8,aug,998,6,-1,0,,True
464.64,C,Low,OP-17,True,229.54,True,True,2019.0,68.2,apr,135,3,-1,0,,False
261.36,D,Low,OP-1,True,53.0,False,True,,18.6,may,337,1,-1,0,,False
181.5,B,Low,OP-1,True,71.72,False,True,2018.0,71.3,jul,305,2,-1,0,,False
225.06,D,Low,OP-1,True,286.22,False,True,,62.0,may,26,2,-1,0,,False
275.88,G,High,OP-17,True,2114.54,True,True,2018.0,24.8,jul,182,3,-1,0,,False
275.88,H,Low,OP-17,True,567.8000000000001,True,True,2018.0,15.5,aug,176,2,-1,0,,False
232.32,F,Low,OP-1,True,919.58,True,True,2018.0,24.8,aug,50,4,-1,0,,False
210.54,F,Mid,OP-17,True,109.68,False,True,2018.0,37.2,apr,169,1,-1,0,,False
217.8,D,Low,OP-1,True,227.98,False,True,,62.0,may,610,2,-1,0,,False
363.0,F,Low,OP-17,True,920.62,False,False,2019.0,96.1,jul,24,14,-1,0,,False
290.4,D,Low,OP-1,True,-165.14,False,False,2018.0,49.6,jul,1018,2,-1,0,,True
413.82,C,Low,OP-4,True,326.52,False,True,,40.3,may,227,4,-1,0,,False
304.92,C,Low,OP-17,True,366.3,True,True,2019.0,24.8,sep,376,2,-1,0,,True
232.32,C,Mid,OP-1,True,117.74,False,True,,6.2,jun,258,1,-1,0,,False
348.48,F,Low,OP-17,True,133.60000000000002,True,True,,18.6,may,135,1,-1,0,,False
297.66,B,Low,OP-17,True,160.12,False,True,,9.3,jun,154,5,-1,0,,False
246.84,F,Mid,OP-1,True,57.16,True,True,2018.0,40.3,aug,990,1,-1,0,,True
232.32,D,Mid,OP-1,True,88.1,False,True,2018.0,55.8,may,232,2,-1,0,,False
442.86,L,Low,OP-1,True,811.4200000000001,True,True,2018.0,18.6,oct,215,1,-1,0,,True
283.14,D,Low,OP-4,True,281.54,False,True,,80.6,may,102,2,-1,0,,False
275.88,D,Low,OP-1,True,221.48,False,True,,9.3,jun,179,1,-1,0,,False
232.32,D,Low,OP-1,True,244.36,False,True,,71.3,may,700,3,-1,0,,False
290.4,D,Low,OP-4,True,-34.10000000000001,False,True,,83.7,may,260,1,-1,0,,False
225.06,H,Low,OP-1,True,53.0,False,False,2018.0,55.8,nov,79,3,-1,0,,False
319.44,C,High,OP-17,True,588.08,True,False,2018.0,65.1,nov,661,1,-1,0,,False
413.82,B,Low,OP-1,True,95.12,False,True,,15.5,may,174,1,-1,0,,False
406.56,L,Low,OP-1,True,23.62,False,False,2018.0,37.2,aug,614,2,-1,0,,False
363.0,F,High,OP-1,True,-129.26000000000002,False,False,2018.0,74.4,jul,148,1,-1,0,,False
283.14,D,Low,OP-1,True,55.08,True,True,2018.0,93.0,jul,88,3,-1,0,,False
333.96,G,Low,OP-17,True,641.12,True,True,2019.0,43.4,jul,44,14,-1,0,,False
210.54,J,Mid,OP-1,True,279.72,False,True,,21.7,may,230,1,-1,0,,False
210.54,F,Mid,OP-1,True,191.84,False,True,2018.0,55.8,may,382,1,-1,0,,False
268.62,H,Mid,OP-1,True,-23.960000000000008,False,True,2018.0,62.0,apr,81,1,-1,0,,False
435.6,C,Low,OP-4,True,1325.7,True,True,,27.9,jun,313,1,-1,0,,False
392.04,C,Low,OP-17,True,2209.7000000000003,True,True,2018.0,15.5,jun,207,1,-1,0,,True
442.86,C,Low,OP-1,True,304.42,True,True,2018.0,62.0,aug,180,1,-1,0,,False
304.92,F,High,OP-1,True,-19.8,False,True,,80.6,may,258,1,-1,0,,False
304.92,H,Low,OP-1,True,136.98000000000002,False,False,,24.8,may,280,2,-1,0,,False
392.04,L,High,OP-4,True,58.72,True,True,,62.0,jun,23,4,-1,0,,False
435.6,C,Low,OP-1,True,241.5,False,True,2018.0,24.8,jul,266,1,-1,0,,False
326.7,H,Low,,True,516.58,True,True,,62.0,jun,11,11,-1,0,,False
225.06,H,Mid,OP-1,True,392.56,False,True,,86.8,may,217,5,-1,0,,False
217.8,B,Mid,OP-17,True,967.16,False,True,,89.9,may,447,4,-1,0,,False
312.18,D,High,OP-4,True,138.28,True,False,2018.0,24.8,jul,192,1,-1,0,,False
363.0,D,Low,OP-1,True,118.78,False,False,2018.0,15.5,may,475,2,-1,0,,False
319.44,D,Mid,OP-4,True,257.62,False,True,,93.0,may,570,2,-1,0,,False
166.98,J,Mid,OP-1,True,2261.44,True,True,2018.0,77.5,aug,158,2,-1,0,,False
348.48,C,Low,OP-4,True,712.62,True,True,2018.0,80.6,aug,219,6,-1,0,,False
355.74,C,High,OP-17,True,548.04,True,False,2018.0,52.7,nov,131,2,-1,0,,False
246.84,C,Low,OP-1,True,-23.44,False,True,,83.7,may,532,2,-1,0,,False
239.58,E,Low,OP-1,True,108.9,False,True,2018.0,89.9,jul,543,12,-1,0,,False
435.6,K,Low,OP-4,True,187.42,True,True,,37.2,jun,1178,3,-1,0,,False
333.96,H,Mid,OP-1,True,248.26,False,True,,40.3,may,104,2,-1,0,,False
217.8,F,Mid,OP-17,True,114.36,False,True,,49.6,may,197,1,-1,0,,False
275.88,F,Low,OP-1,True,2053.96,False,True,2018.0,62.0,nov,386,2,-1,0,,False
254.1,D,Low,OP-4,True,49.88,False,True,,37.2,may,212,5,-1,0,,False
254.1,D,High,OP-1,True,124.5,True,False,2018.0,31.0,jul,144,5,-1,0,,False
203.28,J,Mid,OP-1,True,172.34,True,True,2018.0,49.6,mar,83,13,-1,0,,False
275.88,D,Low,OP-1,True,146.86,False,True,,34.1,jun,601,1,-1,0,,False
268.62,H,Low,OP-1,True,363.18,True,True,2018.0,37.2,may,396,2,-1,0,,False
225.06,F,Mid,OP-1,True,316.64,False,True,2018.0,71.3,jul,158,4,-1,0,,False
225.06,C,Low,OP-17,True,93.56,True,True,2018.0,40.3,aug,657,7,-1,0,,True
268.62,F,Mid,OP-1,True,166.10000000000002,False,True,,80.6,may,210,1,-1,0,,False
196.02,D,Mid,OP-1,True,1499.38,False,True,,93.0,may,435,2,-1,0,,False
384.78,D,Low,OP-1,True,164.02,True,False,2018.0,43.4,aug,360,4,-1,0,,False
355.74,D,Mid,OP-4,True,837.6800000000001,False,True,,46.5,may,93,1,-1,0,,False
203.28,B,Mid,OP-1,True,112.54,False,True,,27.9,may,322,1,-1,0,,False
181.5,J,Mid,OP-1,True,132.04000000000002,True,True,2018.0,80.6,may,226,2,-1,0,,True
348.48,F,Low,OP-1,True,352.52,False,True,2018.0,65.1,jul,168,5,-1,0,,False
421.08,C,Low,OP-1,True,81.86,True,True,2019.0,74.4,mar,58,2,-1,0,,False
217.8,F,Mid,OP-1,True,258.4,True,True,2018.0,62.0,aug,696,3,-1,0,,False
384.78,F,Low,OP-1,True,106.56,True,True,2018.0,80.6,aug,87,6,-1,0,,False
326.7,G,Low,OP-1,True,116.7,False,True,,43.4,may,126,3,-1,0,,False
384.78,D,Low,OP-1,True,71.2,False,True,,15.5,may,611,2,-1,0,,False
232.32,C,Low,OP-17,True,67.3,True,True,2018.0,6.2,feb,124,3,-1,0,,False
196.02,H,Mid,OP-17,True,71.98,True,True,2018.0,89.9,jan,242,1,-1,0,,False
268.62,D,Low,OP-1,True,164.02,False,False,,27.9,jun,371,3,-1,0,,False
290.4,K,Low,OP-1,True,1251.6,True,True,2018.0,43.4,aug,154,2,-1,0,,False
348.48,B,Low,OP-1,True,83.16,False,True,2019.0,62.0,apr,70,4,-1,0,,False
312.18,F,Mid,OP-1,True,2982.94,True,True,,89.9,may,92,1,-1,0,,False
232.32,D,Low,OP-1,True,250.34,False,True,2018.0,27.9,apr,317,5,-1,0,,True
304.92,F,Low,OP-1,True,827.8000000000001,True,True,,62.0,jun,101,3,-1,0,,False
435.6,D,Low,OP-4,True,435.72,True,True,,62.0,jun,36,4,-1,0,,False
203.28,J,Mid,OP-1,True,60.28,True,True,2018.0,89.9,jan,220,2,-1,0,,False
246.84,C,Mid,OP-1,True,53.0,True,True,2018.0,68.2,aug,132,4,-1,0,,False
341.22,F,Low,OP-4,True,90.7,False,True,,21.7,may,157,6,-1,0,,False
355.74,C,High,OP-17,True,249.3,True,True,2018.0,96.1,jul,1212,4,-1,0,,True
246.84,H,High,OP-1,True,-12.260000000000003,True,True,2018.0,55.8,jul,641,1,-1,0,,True
333.96,D,Low,OP-4,True,424.54,False,True,,43.4,may,91,1,-1,0,,False
232.32,D,Low,OP-4,True,79.78,True,True,2018.0,71.3,jul,312,1,-1,0,,False
421.08,L,Mid,OP-4,True,1761.2,True,True,2018.0,65.1,jul,106,3,-1,0,,False
217.8,C,Mid,OP-17,True,53.52,False,False,2018.0,77.5,jul,1031,8,-1,0,,True
297.66,H,Mid,OP-1,True,-13.560000000000002,True,False,,27.9,may,35,3,-1,0,,False
304.92,C,Low,OP-17,True,53.0,True,True,2018.0,40.3,aug,325,2,-1,0,,False
246.84,F,Mid,OP-17,True,293.5,False,True,2018.0,40.3,apr,709,1,-1,0,,True
239.58,G,Low,OP-17,True,207.7,True,True,2018.0,21.7,aug,22,2,-1,0,,False
268.62,B,Mid,OP-1,True,-10.440000000000005,True,True,,9.3,jul,178,1,-1,0,,False
377.52,B,Low,OP-1,True,591.72,True,True,2018.0,31.0,jul,224,1,-1,0,,False
239.58,F,Mid,OP-1,True,239.16,False,True,2018.0,43.4,may,234,2,-1,0,,False
304.92,D,Low,OP-1,True,99.54,False,True,2018.0,52.7,nov,96,1,-1,0,,False
413.82,F,Low,OP-1,True,434.94,False,True,2018.0,52.7,nov,364,1,-1,0,,False
225.06,F,Mid,OP-1,False,59.5,True,True,2018.0,6.2,feb,381,1,-1,0,,False
217.8,A,Low,OP-1,True,89.92,False,True,,62.0,may,350,4,-1,0,,False
312.18,D,Low,OP-4,True,119.3,False,True,2018.0,52.7,jul,180,1,-1,0,,False
297.66,C,Low,OP-17,True,837.1600000000001,False,True,2018.0,43.4,jul,80,3,-1,0,,False
261.36,C,High,OP-17,True,1403.7,False,True,,6.2,jun,55,25,-1,0,,False
268.62,D,Mid,OP-1,True,65.48,True,True,2018.0,18.6,may,140,2,-1,0,,False
261.36,D,Mid,OP-1,True,141.4,True,False,,49.6,jun,559,3,-1,0,,False
297.66,A,Low,OP-4,True,265.94,True,True,2018.0,27.9,feb,244,3,-1,0,,False
239.58,B,Low,OP-1,True,177.28,True,True,2018.0,93.0,apr,475,2,-1,0,,True
254.1,H,Mid,OP-17,True,69.12,True,False,2018.0,93.0,apr,67,1,-1,0,,False
333.96,C,Low,OP-17,True,177.02,False,True,,62.0,may,128,6,-1,0,,False
268.62,F,Low,OP-17,True,53.0,False,True,2018.0,52.7,nov,77,1,-1,0,,False
181.5,B,Mid,OP-1,True,69.64,True,True,2018.0,65.1,jul,71,11,-1,0,,False
268.62,G,Low,OP-17,True,133.60000000000002,True,True,2018.0,3.1,sep,76,1,-1,0,,False
304.92,F,Low,OP-1,True,167.4,False,True,2018.0,9.3,feb,13,5,-1,0,,False
225.06,A,Mid,OP-1,True,4.640000000000001,False,True,,80.6,may,172,3,-1,0,,False
166.98,C,Mid,OP-17,True,244.36,False,True,2018.0,93.0,apr,119,1,-1,0,,False
203.28,F,Mid,OP-1,True,213.68,False,True,2018.0,21.7,may,281,1,-1,0,,False
188.76,F,Mid,OP-1,True,54.82,False,True,2018.0,68.2,jul,188,2,-1,0,,False
196.02,B,Mid,OP-1,True,2.299999999999997,False,True,2018.0,55.8,may,391,1,-1,0,,True
254.1,C,Low,OP-17,True,55.08,False,True,,71.3,may,55,4,-1,0,,False
246.84,C,Low,OP-17,True,55.08,True,True,2018.0,77.5,aug,169,4,-1,0,,False
239.58,F,Low,OP-1,True,955.2,True,True,2018.0,34.1,aug,285,2,-1,0,,False
290.4,B,Mid,OP-1,True,283.88,False,True,,37.2,may,169,2,-1,0,,False
283.14,H,High,OP-1,True,156.74,False,False,2018.0,43.4,aug,133,2,-1,0,,False
355.74,D,Low,OP-4,True,53.0,False,False,2019.0,71.3,jul,97,6,-1,0,,False
333.96,D,Low,OP-4,True,767.74,False,True,2018.0,52.7,nov,332,1,-1,0,,False
210.54,B,Low,OP-1,True,3021.42,False,True,,86.8,may,272,2,-1,0,,False
275.88,C,Mid,OP-17,True,53.0,False,True,2018.0,52.7,nov,213,2,-1,0,,False
225.06,C,Mid,OP-17,True,53.0,True,True,2018.0,86.8,aug,38,16,-1,0,,False
239.58,E,Mid,OP-17,True,68.86,True,True,2018.0,58.9,aug,836,3,-1,0,,True
232.32,F,Mid,OP-17,True,339.0,False,False,2018.0,34.1,aug,67,1,-1,0,,False
355.74,C,Low,OP-17,True,274.52,False,True,2018.0,62.0,nov,408,1,-1,0,,False
413.82,B,High,OP-1,True,56.64,True,False,2018.0,68.2,jul,445,2,-1,0,,False
174.24,D,Mid,OP-4,True,81.86,False,False,,83.7,may,42,4,-1,0,,False
261.36,F,Mid,OP-1,True,448.46,False,True,,49.6,jun,243,2,-1,0,,False
246.84,C,High,OP-1,True,128.66,True,True,2018.0,21.7,aug,91,2,-1,0,,False
312.18,C,Low,OP-17,True,53.0,False,True,2018.0,52.7,nov,110,1,-1,0,,False
217.8,F,Mid,OP-17,True,552.72,False,True,2018.0,55.8,may,546,1,-1,0,,False
413.82,D,Low,OP-4,True,1465.06,False,False,,18.6,may,383,1,-1,0,,False
275.88,E,Low,OP-1,True,125.54,False,True,,86.8,may,110,5,-1,0,,False
181.5,F,Mid,OP-17,True,255.02,False,True,,43.4,may,351,1,-1,0,,False
384.78,E,Low,OP-17,True,736.02,False,False,,49.6,jun,18,30,-1,0,,False
355.74,C,Low,OP-17,True,136.72,True,True,2018.0,18.6,aug,72,4,-1,0,,False
304.92,C,Mid,OP-17,True,53.0,True,True,2018.0,21.7,sep,99,1,-1,0,,False
421.08,C,Low,OP-4,True,772.94,False,True,2018.0,34.1,jul,94,2,-1,0,,False
312.18,F,Mid,OP-17,True,317.42,False,True,,58.9,may,257,2,-1,0,,False
370.26,B,Low,OP-1,True,53.0,True,True,2018.0,55.8,jul,439,3,-1,0,,False
275.88,D,Low,OP-1,True,108.38,False,True,,49.6,jun,270,15,-1,0,,False
232.32,B,Low,OP-1,True,157.26,False,True,,46.5,may,294,2,-1,0,,False
341.22,B,Low,OP-1,True,158.3,True,False,2018.0,24.8,aug,994,2,-1,0,,True
384.78,C,Low,OP-17,True,56.12,True,True,2018.0,83.7,aug,345,10,-1,0,,False
363.0,G,Low,OP-17,True,66.52,True,True,2018.0,96.1,jul,22,8,-1,0,,False
225.06,H,Low,OP-1,True,53.0,False,True,2018.0,89.9,jul,82,5,-1,0,,False
355.74,F,High,OP-17,True,53.0,False,True,2018.0,37.2,jun,177,3,-1,0,,False
275.88,D,Low,OP-4,True,489.54,False,True,,62.0,jun,21,18,-1,0,,False
413.82,C,Low,OP-17,True,53.0,True,True,2018.0,58.9,aug,188,4,-1,0,,False
304.92,H,High,OP-1,True,332.76,False,True,,43.4,may,213,1,-1,0,,False
275.88,H,Low,OP-1,True,64.96000000000001,False,False,,18.6,may,195,1,-1,0,,False
283.14,G,Low,OP-1,True,53.0,True,True,2018.0,65.1,nov,108,7,-1,0,,False
450.12,,Low,OP-1,True,148.42000000000002,True,True,2019.0,6.2,mar,139,5,-1,0,,False
261.36,C,Low,OP-1,True,73.8,False,True,,93.0,may,251,3,-1,0,,False
217.8,D,Mid,OP-1,True,610.7,False,True,2018.0,55.8,may,727,2,-1,0,,True
217.8,A,Mid,OP-1,False,-147.20000000000002,False,True,,86.8,may,87,1,-1,0,,False
203.28,C,Mid,OP-17,True,1336.62,False,True,2019.0,40.3,may,421,3,-1,0,,False
254.1,F,Mid,OP-1,True,85.75999999999999,True,True,2018.0,68.2,aug,112,2,-1,0,,False
210.54,D,Low,OP-1,True,56.9,True,True,2018.0,9.3,jun,136,1,-1,0,,False
283.14,C,Mid,OP-17,True,3286.62,True,True,2019.0,55.8,nov,40,1,-1,0,,False
275.88,G,Low,OP-1,True,207.18,False,False,2018.0,74.4,jul,1484,24,-1,0,,True
152.46,J,Mid,OP-1,True,54.56,True,True,,27.9,may,622,1,-1,0,,False
304.92,G,Low,OP-4,True,91.74,True,True,2018.0,62.0,aug,94,2,-1,0,,False
377.52,C,High,OP-17,True,288.82000000000005,False,True,,12.4,jun,104,2,-1,0,,False
304.92,H,Low,OP-1,True,875.9,False,True,,49.6,jun,298,4,-1,0,,False
392.04,C,Low,OP-17,True,785.94,True,True,2018.0,21.7,aug,123,3,-1,0,,False
348.48,C,Low,OP-17,True,523.08,False,True,2018.0,80.6,feb,245,1,-1,0,,True
210.54,C,Mid,OP-17,True,925.82,True,True,2018.0,65.1,jul,120,3,-1,0,,False
268.62,D,Low,OP-4,True,102.4,False,False,,24.8,may,194,1,-1,0,,False
341.22,C,Low,OP-17,True,1778.62,False,True,2018.0,52.7,apr,174,2,-1,0,,False
421.08,H,Low,OP-1,True,349.92,True,True,2019.0,12.4,feb,82,3,-1,0,,False
377.52,C,Low,OP-17,True,1852.72,True,True,2018.0,62.0,nov,371,1,-1,0,,False
297.66,C,Low,OP-17,True,137.76,False,True,2018.0,15.5,may,788,1,-1,0,,True
254.1,C,Low,OP-17,True,98.5,False,True,2018.0,21.7,aug,257,2,-1,0,,False
319.44,D,Low,OP-1,True,549.6,False,True,,15.5,jun,41,1,-1,0,,False
421.08,C,Low,OP-17,True,130.74,True,True,2018.0,49.6,jul,120,4,-1,0,,False
225.06,C,Low,OP-17,True,2214.12,True,True,2018.0,89.9,aug,43,13,-1,0,,False
261.36,F,High,OP-17,True,83.94,True,True,2018.0,71.3,jul,127,8,-1,0,,False
283.14,C,Mid,OP-17,True,53.0,False,True,2018.0,49.6,apr,81,2,-1,0,,False
261.36,D,Low,OP-1,True,325.74,False,True,2018.0,43.4,may,224,4,-1,0,,True
